feature,coefficient,importance,relative_importance
Store_40 Dept_87,5476.243735753023,5476.243735753023,0.00024177363352711524
Store_43 Dept_5,-5468.221271521857,5468.221271521857,0.0002414194454338521
Store_25 Dept_67,5465.536134361587,5465.536134361587,0.00024130089786747577
Store_5 Dept_67,5460.513656007008,5460.513656007008,0.00024107915776610484
Store_1 Dept_33,-5458.705696537732,5458.705696537732,0.0002409993371899492
Store_1 Dept_44,-5456.222865711309,5456.222865711309,0.00024088972135484342
Store_10 Dept_50,-5456.216066772854,5456.216066772854,0.00024088942118484846
Store_8 Dept_11,5453.376926504489,5453.376926504489,0.00024076407445232557
Store_16 Dept_42,5452.986322446734,5452.986322446734,0.000240746829463448
Store_25 Dept_35,5452.35802650344,5452.35802650344,0.00024071909048752388
Store_37 Dept_13,-5451.465062599201,5451.465062599201,0.00024067966654327412
Store_39 Dept_40,5448.683016258669,5448.683016258669,0.00024055684048131495
Store_15 Dept_24,5447.344917695731,5447.344917695731,0.00024049776404732302
Store_29 Dept_44,5444.166095817038,5444.166095817038,0.0002403574205284746
Store_5 Dept_4,-5440.346338279994,5440.346338279994,0.00024018877999611583
Store_1 Dept_5,-5438.116160998795,5438.116160998795,0.00024009031869842655
Store_43,-5436.731794492965,5436.731794492965,0.0002400291995561096
Store_34 Dept_13,-5436.694861085425,5436.694861085425,0.00024002756896321232
Store_1 Dept_27,-5435.905129692384,5435.905129692384,0.00023999270268668788
Store_19 Dept_96,-5426.757571293493,5426.757571293493,0.0002395888422051753
Store_8 Dept_2,-5422.626473558302,5422.626473558302,0.00023940645614675866
Store_6 Dept_71,-5410.856868670955,5410.856868670955,0.00023888683352291264
Store_12 Dept_3,5407.77553054738,5407.77553054738,0.00023875079386686182
Store_39 Dept_96,5406.207539733222,5406.207539733222,0.00023868156779607882
Dept_9,5404.191475340946,5404.191475340946,0.00023859255948361773
Store_15 Dept_44,5403.411533236609,5403.411533236609,0.0002385581253996716
Store_16 Dept_21,5399.9487169173435,5399.9487169173435,0.00023840524365734156
Store_44 Dept_9,-5397.723697277629,5397.723697277629,0.00023830701006714343
Store_21 Dept_36,5396.78086222918,5396.78086222918,0.0002382653843348934
Store_31 Dept_6,-5391.337725094077,5391.337725094077,0.00023802507234250557
Store_15 Dept_6,5390.965370689586,5390.965370689586,0.00023800863306739704
Store_19 Dept_79,-5390.727819867751,5390.727819867751,0.00023799814530824792
Store_45 Dept_16,5387.30880263396,5387.30880263396,0.00023784719727532736
Store_43 Dept_46,-5385.495526218753,5385.495526218753,0.00023776714195846273
Store_25 Dept_36,5384.226287729945,5384.226287729945,0.00023771110566496323
Store_26 Dept_34,-5383.260615650475,5383.260615650475,0.00023766847168833343
Store_32 Dept_38,-5378.706093796864,5378.706093796864,0.00023746739165050803
Store_31 Dept_85,-5373.415639286891,5373.415639286891,0.00023723382052555332
Store_21 Dept_7,5371.787925251616,5371.787925251616,0.00023716195770212157
Store_42 Dept_85,5365.591588830319,5365.591588830319,0.00023688839230886623
Store_16 Dept_20,5363.900633285057,5363.900633285057,0.00023681373740195593
Store_24 Dept_93,5363.248887326196,5363.248887326196,0.00023678496311866726
Store_21 Dept_31,5359.813813388376,5359.813813388376,0.00023663330618967432
Store_7 Dept_71,5352.509418765342,5352.509418765342,0.00023631082053820543
Store_18 Dept_22,5348.840458133921,5348.840458133921,0.00023614883761963383
Store_22 Dept_79,-5347.250695441414,5347.250695441414,0.00023607865033046995
Store_15 Dept_16,5330.4940712694315,5330.4940712694315,0.00023533885310682585
Store_29 Dept_4,-5327.32924562676,5327.32924562676,0.00023519912751533822
Store_6 Dept_52,-5322.268120889357,5322.268120889357,0.00023497568119400177
Store_7 Dept_16,5322.16179560505,5322.16179560505,0.00023497098698177106
Store_41 Dept_7,5319.6809258089415,5319.6809258089415,0.00023486145772524857
Store_27 Dept_80,5319.213146134271,5319.213146134271,0.0002348408054685024
Store_27 Dept_49,-5317.913647962291,5317.913647962291,0.0002347834332239564
Store_3 Dept_81,-5313.615085955207,5313.615085955207,0.0002345936536952241
Store_19 Dept_42,-5302.556010246376,5302.556010246376,0.00023410540060668478
Store_1 Dept_35,-5299.509166531111,5299.509166531111,0.00023397088386284092
Store_31 Dept_22,-5299.20805268358,5299.20805268358,0.00023395758982544304
Store_39 Dept_32,-5293.847467334953,5293.847467334953,0.00023372092245632867
Store_41 Dept_93,5293.134201099033,5293.134201099033,0.0002336894320812008
Store_28 Dept_67,-5289.878500868096,5289.878500868096,0.00023354569441858187
Store_21 Dept_14,5275.676680545879,5275.676680545879,0.000232918690605807
Store_34 Dept_74,-5275.521421323928,5275.521421323928,0.00023291183598281336
Store_6 Dept_24,-5273.349382647346,5273.349382647346,0.00023281594147768567
Store_11 Dept_14,5259.639214323894,5259.639214323894,0.00023221064387374813
Store_33 Dept_97,5258.701521151059,5258.701521151059,0.0002321692451529334
Store_21 Dept_35,5256.960414308381,5256.960414308381,0.00023209237608938808
Store_21 Dept_54,5256.698684918965,5256.698684918965,0.00023208082085763923
Store_28 Dept_23,5249.772388793889,5249.772388793889,0.00023177502808035443
Store_16 Dept_32,5249.581832967132,5249.581832967132,0.0002317666151285488
Store_16 Dept_71,5246.243644611915,5246.243644611915,0.000231619235653313
Store_29 Dept_67,5246.243626015649,5246.243626015649,0.00023161923483229642
Store_13 Dept_38,5245.506367708597,5245.506367708597,0.00023158668521830092
Store_11 Dept_7,5243.92047207976,5243.92047207976,0.0002315166686582133
Store_20 Dept_47,-5243.879200335331,5243.879200335331,0.0002315148465297446
Store_2 Dept_7,5230.289377701821,5230.289377701821,0.0002309148621324758
Store_31 Dept_21,-5211.356536173658,5211.356536173658,0.0002300789859169283
Store_22 Dept_16,5209.386843898003,5209.386843898003,0.0002299920249120142
Store_30 Dept_80,5203.1042851244665,5203.1042851244665,0.000229714652841701
Store_31 Dept_59,-5200.598639126985,5200.598639126985,0.00022960402972732271
Store_19 Dept_26,-5187.212599459707,5187.212599459707,0.00022901304225396275
Store_44 Dept_81,5185.1249041665305,5185.1249041665305,0.0002289208714702861
Store_42 Dept_8,-5178.9555389248735,5178.9555389248735,0.00022864849684216406
Store_9 Dept_21,5175.887656618996,5175.887656618996,0.0002285130512542544
Store_43 Dept_28,5173.367112033634,5173.367112033634,0.0002284017703740972
Store_25 Dept_44,5168.013298425455,5168.013298425455,0.0002281654019741983
Store_14 Dept_22,-5166.5349388666955,5166.5349388666955,0.00022810013308197436
Store_38 Dept_23,-5162.271876668589,5162.271876668589,0.0002279119208534245
Store_6 Dept_35,-5159.390227649415,5159.390227649415,0.00022778469737917207
Store_3 Dept_20,5153.927799718958,5153.927799718958,0.00022754353370707251
Store_20 Dept_67,-5153.797212400587,5153.797212400587,0.00022753776833723535
Store_16 Dept_23,-5151.550578334804,5151.550578334804,0.00022743858048010184
Store_20 Dept_14,-5149.790508230635,5149.790508230635,0.00022736087419731365
WeekOfYear_50,5147.979073567934,5147.979073567934,0.00022728090019297217
Store_44 Dept_4,-5146.925122401411,5146.925122401411,0.00022723436873539168
Store_12 Dept_55,5137.12226220586,5137.12226220586,0.00022680157698199273
Store_18 Dept_17,5134.691717094524,5134.691717094524,0.00022669426953707703
Store_27 Dept_50,-5134.057724922682,5134.057724922682,0.00022666627907529146
Store_29 Dept_42,5127.278666582593,5127.278666582593,0.0002263669867782604
Store_6 Dept_19,-5122.864258858407,5122.864258858407,0.0002261720927145834
Store_43 Dept_60,5116.7710266047825,5116.7710266047825,0.00022590307932274594
Store_21 Dept_27,5110.873832741319,5110.873832741319,0.00022564272093535814
Store_24 Dept_13,-5090.018064504359,5090.018064504359,0.00022472194839309
Store_35 Dept_16,-5081.973412191088,5081.973412191088,0.00022436678070624223
Store_15,-5079.976724682371,5079.976724682371,0.0002242786278742474
Store_24 Dept_10,5068.647872782111,5068.647872782111,0.00022377846429136411
Store_28 Dept_11,-5067.747398213731,5067.747398213731,0.00022373870875475884
Store_42 Dept_31,5063.028211924001,5063.028211924001,0.00022353035885807506
Store_6 Dept_98,-5062.464846789695,5062.464846789695,0.0002235054865474008
Store_25 Dept_72,-5052.287899645904,5052.287899645904,0.00022305617902788633
Store_24 Dept_59,-5044.722894746219,5044.722894746219,0.00022272218755298065
Store_6 Dept_12,-5033.1570129720785,5033.1570129720785,0.00022221155921056
Dept_18,-5032.618782908661,5032.618782908661,0.00022218779660166508
Store_1 Dept_54,-5030.310125788926,5030.310125788926,0.00022208587045532456
Store_19 Dept_31,-5029.620815488969,5029.620815488969,0.0002220554377237133
Store_16 Dept_29,5026.735739760806,5026.735739760806,0.00022192806296184047
Store_28 Dept_12,-5026.617197891822,5026.617197891822,0.00022192282939303452
Store_11 Dept_1,-5026.130574251371,5026.130574251371,0.00022190134518389608
Store_43 Dept_3,-5024.3638883682615,5024.3638883682615,0.000221823346817521
Store_37 Dept_21,5019.654870842906,5019.654870842906,0.00022161544586709125
Store_4 Dept_98,-5018.862885672641,5018.862885672641,0.00022158048008734252
Store_13 Dept_44,-5015.962682280397,5015.962682280397,0.0002214524374460823
Store_16 Dept_97,-5015.264917392661,5015.264917392661,0.00022142163144832255
Store_13 Dept_22,-5012.756480371891,5012.756480371891,0.00022131088511155415
Store_6 Dept_79,-5010.304577248842,5010.304577248842,0.00022120263472027852
Store_7 Dept_45,5007.844123851707,5007.844123851707,0.00022109400683834813
Store_5 Dept_26,5003.425758655121,5003.425758655121,0.00022089893805409114
Store_19 Dept_46,-5003.26769792141,5003.26769792141,0.0002208919597456463
Store_1 Dept_19,-4997.318491982269,4997.318491982269,0.000220629305049122
Store_9 Dept_32,4994.636625047273,4994.636625047273,0.00022051090186168222
Store_19 Dept_40,4992.933625289601,4992.933625289601,0.0002204357152083527
Store_24 Dept_52,-4989.910159671064,4989.910159671064,0.00022030223059668987
Store_19 Dept_24,-4988.659340237127,4988.659340237127,0.0002202470074959621
Store_9 Dept_29,4986.3650587587,4986.3650587587,0.00022014571602755066
Store_29 Dept_97,-4984.167368739922,4984.167368739922,0.00022004868902750365
Store_24 Dept_12,-4978.580789341759,4978.580789341759,0.00021980204412540348
Store_31 Dept_24,-4974.620927525602,4974.620927525602,0.0002196272180537831
Store_39 Dept_85,-4972.744984835953,4972.744984835953,0.0002195443960498237
Store_45 Dept_19,4958.164241215594,4958.164241215594,0.0002189006629483173
Store_9 Dept_6,4952.4662212506855,4952.4662212506855,0.0002186490979966275
Store_27 Dept_55,-4949.65802208333,4949.65802208333,0.00021852511729943418
Store_24 Dept_85,-4944.085464125356,4944.085464125356,0.00021827909143744715
Store_6 Dept_33,-4936.938738215294,4936.938738215294,0.00021796356678688834
Store_6 Dept_16,4935.952876888823,4935.952876888823,0.00021792004146432126
Store_38 Dept_32,4929.920125974797,4929.920125974797,0.00021765369829571362
Store_28 Dept_85,-4923.529692392479,4923.529692392479,0.0002173715636023793
Store_15 Dept_11,4922.030676619214,4922.030676619214,0.00021730538274781827
Store_43 Dept_16,-4921.34481729404,4921.34481729404,0.0002172751023751509
Store_29 Dept_21,4919.644373968172,4919.644373968172,0.00021720002858710566
Store_9 Dept_55,4913.292248790585,4913.292248790585,0.00021691958519216007
Store_1 Dept_24,-4910.848127749802,4910.848127749802,0.00021681167837622484
Store_22 Dept_74,4909.8461533458685,4909.8461533458685,0.0002167674416687243
Store_15 Dept_52,4909.488122183163,4909.488122183163,0.0002167516347581301
Store_37 Dept_74,-4908.880230618867,4908.880230618867,0.00021672479662612168
Store_6 Dept_26,-4908.502724800628,4908.502724800628,0.00021670812991847363
Store_4 Dept_18,-4908.393113328744,4908.393113328744,0.00021670329062257806
Store_22 Dept_7,4905.645886209288,4905.645886209288,0.0002165820018131595
Store_6 Dept_41,-4904.79190998321,4904.79190998321,0.0002165442991569069
Store_45 Dept_54,4900.641991188143,4900.641991188143,0.0002163610821573831
Store_34 Dept_94,4898.441002877558,4898.441002877558,0.00021626390953927507
Store_9 Dept_16,4877.1325131050135,4877.1325131050135,0.00021532314955015176
Store_9 Dept_96,-4869.189745293877,4869.189745293877,0.00021497248001705135
Store_40 Dept_34,-4853.839522604559,4853.839522604559,0.00021429477476978177
Store_23 Dept_50,4850.6879793766875,4850.6879793766875,0.00021415563559077746
Store_3 Dept_26,4843.340804757712,4843.340804757712,0.00021383126122223166
Store_21 Dept_79,4836.590137606495,4836.590137606495,0.00021353322238308608
Store_1 Dept_7,-4834.293129664926,4834.293129664926,0.00021343181054258526
Store_15 Dept_58,4833.845973114418,4833.845973114418,0.00021341206878725287
Store_34 Dept_7,-4831.196588587417,4831.196588587417,0.00021329509968313475
Store_38 Dept_67,4830.340654602866,4830.340654602866,0.00021325731059274912
Store_42 Dept_16,-4828.778742016204,4828.778742016204,0.00021318835287290484
Store_41 Dept_25,-4813.166402823654,4813.166402823654,0.0002124990753029901
Store_24 Dept_5,4810.943911765586,4810.943911765586,0.00021240095334850467
Store_21 Dept_29,4808.952490853981,4808.952490853981,0.00021231303303434167
Store_23,4808.8281462572,4808.8281462572,0.00021230754327778158
Store_45 Dept_35,4805.196739620055,4805.196739620055,0.0002121472183507253
Store_15 Dept_22,4801.596307750664,4801.596307750664,0.00021198826094536978
Store_9 Dept_46,-4800.591474640572,4800.591474640572,0.00021194389802731172
Store_14 Dept_45,-4799.882261865108,4799.882261865108,0.00021191258661059221
Store_17 Dept_12,4795.503243581172,4795.503243581172,0.00021171925497436922
Store_7 Dept_20,4793.343297022111,4793.343297022111,0.00021162389433064934
Store_6 Dept_30,-4791.162662819884,4791.162662819884,0.0002115276203370314
Store_16 Dept_40,-4788.914984593924,4788.914984593924,0.000211428386380708
Store_15 Dept_20,4788.595564736019,4788.595564736019,0.00021141428414140075
Store_32 Dept_2,4785.998069395606,4785.998069395606,0.00021129960592092248
Store_40 Dept_37,4774.786632179422,4774.786632179422,0.0002108046261421517
Store_22 Dept_17,4770.25685497344,4770.25685497344,0.00021060463856909894
Store_16 Dept_7,-4769.371268607202,4769.371268607202,0.00021056554033974705
Store_31 Dept_32,-4765.378622337273,4765.378622337273,0.00021038926684962333
Store_1 Dept_85,-4765.368737880559,4765.368737880559,0.0002103888304554213
Store_29 Dept_34,4755.493195489945,4755.493195489945,0.00020995282981665472
Store_39 Dept_59,-4750.198501829653,4750.198501829653,0.00020971907153516988
Store_4 Dept_34,-4748.502800058186,4748.502800058186,0.0002096442070845631
Store_26 Dept_74,-4747.905558952166,4747.905558952166,0.00020961783916537217
Store_15 Dept_33,4729.564485231786,4729.564485231786,0.0002088080892254245
Store_14 Dept_34,-4724.217906009333,4724.217906009333,0.00020857204022031655
Store_3 Dept_46,-4721.259826033678,4721.259826033678,0.00020844144235461007
Store_2 Dept_13,4717.304113421664,4717.304113421664,0.0002082667994684376
Store_9 Dept_42,4715.630352809325,4715.630352809325,0.00020819290370988002
Store_31 Dept_60,-4713.4398220248195,4713.4398220248195,0.000208096192786722
Store_21 Dept_80,-4713.123807168332,4713.123807168332,0.00020808224087665587
Store_19 Dept_33,-4712.166931350715,4712.166931350715,0.0002080399952509272
Store_39 Dept_80,-4710.348551323367,4710.348551323367,0.00020795971461194201
Store_17 Dept_97,-4708.924809646263,4708.924809646263,0.00020789685707398581
Store_45 Dept_27,4697.4213932279745,4697.4213932279745,0.0002073889865481969
Store_29 Dept_32,4695.980688126623,4695.980688126623,0.0002073253800828892
Store_30 Dept_42,4693.083975265846,4693.083975265846,0.00020719749154698226
Store_27 Dept_79,4691.459091783651,4691.459091783651,0.00020712575369116268
Store_39 Dept_52,-4690.4291246275725,4690.4291246275725,0.0002070802811165742
Store_22 Dept_4,4688.271577158395,4688.271577158395,0.00020698502639156542
Store_18 Dept_49,4681.697031133363,4681.697031133363,0.0002066947632188572
Store_19 Dept_83,-4671.842760377697,4671.842760377697,0.00020625970171295625
Store_27 Dept_20,-4668.819070935806,4668.819070935806,0.00020612620721959562
Store_10 Dept_79,4661.9355886664325,4661.9355886664325,0.00020582230465428054
Store_6 Dept_91,4656.242018853478,4656.242018853478,0.00020557093617474574
Store_11 Dept_79,4652.94291929893,4652.94291929893,0.00020542528245201912
Store_3 Dept_5,-4648.7795932098625,4648.7795932098625,0.00020524147352665294
Store_28 Dept_72,4640.296301264959,4640.296301264959,0.0002048669401025104
Store_11 Dept_9,-4640.270119345818,4640.270119345818,0.00020486578418286387
Store_29 Dept_12,4638.598635870337,4638.598635870337,0.00020479198895884758
Store_31,4628.958848287631,4628.958848287631,0.00020436639678604414
Store_31 Dept_42,-4625.076454308393,4625.076454308393,0.00020419499088367062
Store_2 Dept_98,-4623.187519823888,4623.187519823888,0.0002041115952979643
Store_9 Dept_7,-4621.808747657641,4621.808747657641,0.00020405072314315807
Store_35 Dept_11,4614.858621526902,4614.858621526902,0.00020374387828212134
Store_45 Dept_36,4613.607524760329,4613.607524760329,0.00020368864293728568
